stableEdge,priv_auto,on_demand,carpool,walking,biking,total,direction,streetName,Year,Type,yearbinary,treatment
"6675398158414227568",3810,493,2874,1369,1922,10537,E,L Street Northwest,2019,Controls,0,0
"8256834998541188068",10274,406,4014,866,184,16776,E,P Street Northwest,2019,Controls,0,0
"1373129165839685089",2497,49,747,287,681,5580,E,Irving Street Northwest,2019,Controls,0,0
"17824554254736751573",14516,483,6396,272,255,23846,E,Michigan Avenue Northeast,2019,Controls,0,0
"14976623795588855306",14422,577,5872,125,1252,22836,E,Harvard Street Northwest,2019,Controls,0,0
"14214538856783332977",413,23,228,425,29,1325,E,East Capitol Street,2019,Controls,0,0
"13780665477193847793",5087,316,1649,510,49,8960,E,P Street Northwest,2019,Controls,0,0
"7681531717533328099",239,49,426,741,934,2423,E,New York Avenue Northwest,2019,Controls,0,0
"18404087951347716434",10256,964,7625,2142,3292,26031,E,L Street Northwest,2019,Controls,0,0
"2942496481712967628",936,51,283,54,34,1368,E,Constitution Avenue Northeast,2019,Controls,0,0
"7486634903058779850",6958,210,2103,150,139,9734,E,Harvard Street Northwest,2019,Controls,0,0
"3282153921336922357",5502,264,1934,517,113,9205,E,P Street Northwest,2019,Controls,0,0
"3317491128487233896",1268,86,607,104,42,2184,E,F Street Northwest,2019,Controls,0,0
"15035854339388099360",5583,279,1925,309,122,8832,E,P Street Northwest,2019,Controls,0,0
"3002784996992802594",2524,140,774,93,33,3585,E,Constitution Avenue Northeast,2019,Controls,0,0
"8850112492147902615",808,29,632,155,24,1677,E,C Street Southwest,2019,Controls,0,0
"6895675292111807613",12556,395,5814,170,1092,20561,E,Harvard Street Northwest,2019,Controls,0,0
"12510607995800136359",1795,53,837,475,17,3248,E,Florida Avenue Northwest,2019,Controls,0,0
"3971937323064764500",1245,91,685,728,52,3025,E,F Street Northwest,2019,Controls,0,0
"9563892440683324875",5211,278,2179,342,177,8698,E,Constitution Avenue Northwest,2019,Controls,0,0
"5985186890338066818",8492,838,5462,2090,3218,20351,E,L Street Northwest,2019,Controls,0,0
"510957100241358124",804,30,655,162,26,1706,E,C Street Southwest,2019,Controls,0,0
"16727869676460101664",10302,406,4034,1127,190,17074,E,P Street Northwest,2019,Controls,0,0
"4011350166594077337",12527,398,5687,128,1721,20996,E,Harvard Street Northwest,2019,Controls,0,0
"9051227694155819833",1638,54,816,401,39,3009,E,Florida Avenue Northwest,2019,Controls,0,0
"492542873586274614",438,20,244,251,26,1186,E,East Capitol Street,2019,Controls,0,0
"16890843175211758588",4322,215,1383,1093,1939,9295,E,L Street Northwest,2019,Controls,0,0
"3893327883763099525",6103,205,2054,136,6,10096,E,U Street Northwest,2019,Controls,0,0
"1936689058613164470",5087,316,1649,497,49,8903,E,P Street Northwest,2019,Controls,0,0
"4992410533073091105",208,9,82,130,178,828,E,East Capitol Street Northeast,2019,Controls,0,0
"15195827748612180928",5055,303,1625,503,57,8875,E,P Street Northwest,2019,Controls,0,0
"3607008839815778054",13799,521,5717,80,177,20849,E,Harvard Street Northwest,2019,Controls,0,0
"10471383246291724451",15827,1064,24596,238,95,45018,E,H Street Northwest,2019,Controls,0,0
"10009204444162558290",5262,280,2198,281,186,8715,E,Constitution Avenue Northwest,2019,Controls,0,0
"3814576911946276572",9455,231,2980,155,412,14383,E,Michigan Avenue Northwest,2019,Controls,0,0
"10363661853794596388",6326,182,1469,251,111,8497,E,Michigan Avenue Northwest,2019,Controls,0,0
"16513190806922901614",4683,284,1422,425,82,7606,E,P Street Northwest,2019,Controls,0,0
"11733174375322973479",3920,397,2138,523,265,7655,E,New Hampshire Avenue Northwest,2019,Controls,0,0
"17282509849327358674",529,2,106,0,14,1113,E,East Capitol Street Southeast,2019,Controls,0,0
"14012783683234990819",19,1,17,249,113,399,E,T Street Northwest,2019,Controls,0,0
"5392248460432564029",15,0,4,81,3,110,E,Gales Place Northeast,2019,Controls,0,0
"8864063799019719221",10,0,4,36,2,52,E,Randolph Place Northeast,2019,Controls,0,0
"14959654005339958276",70,9,49,329,24,488,E,O Street Northwest,2019,Controls,0,0
"8484149280349501409",82,4,32,428,82,630,E,S Street Northwest,2019,Controls,0,0
"15840784929598380525",186,2,66,8,0,449,E,T Street Northeast,2019,Controls,0,0
"8091442922077200174",11,1,3,60,2,78,E,I Street Southeast,2019,Controls,0,0
"16380899511536449392",27,2,8,232,142,413,E,Riggs Place Northwest,2019,Controls,0,0
"17137786229306275247",83,3,19,154,12,273,E,A Street Southeast,2019,Controls,0,0
"15114894714624157234",29,0,41,20,8,98,E,Adams Street Northeast,2019,Controls,0,0
"13870338866570251369",105,2,17,164,71,359,E,G Street Southeast,2019,Controls,0,0
"1072337426226319647",12,0,1,146,22,181,E,Constitution Avenue Northeast,2019,Controls,0,0
"1435590487905447011",187,4,53,6,2,254,E,M Place Southwest,2019,Controls,0,0
"9784898003459793390",49,1,17,458,84,635,E,I Street Northeast,2019,Controls,0,0
"8718239588598067281",25,0,8,38,50,121,E,Olive Street Northwest,2019,Controls,0,0
"13553351142568131902",338,23,156,79,21,617,E,Water Street Southeast,2019,Controls,0,0
"6864066638401476902",45,4,37,26,2,114,E,Twining Court Northwest,2019,Controls,0,0
"15133576896078862954",97,1,42,171,95,406,E,Evarts Street Northeast,2019,Controls,0,0
"1190634724430436536",28,0,22,13,4,67,E,V Street Northwest,2019,Controls,0,0
"17853776816742084795",198,2,75,290,83,648,E,H Street Northeast,2019,Controls,0,0
"17329920764993049116",104,3,51,33,15,206,E,Todd Place Northeast,2019,Controls,0,0
"12611119551909873867",295,1,116,460,86,960,E,College Street Northwest,2019,Controls,0,0
"8879725431912007004",162,3,123,58,51,400,E,W Street Northwest,2019,Controls,0,0
"5835693905445174704",215,5,232,1304,275,2046,E,H Street Northwest,2019,Controls,0,0
"1692575237249430776",72,0,124,139,36,371,E,Douglas Street Northeast,2019,Controls,0,0
"1118169567945912017",288,10,168,421,138,1065,E,E Street Southeast,2019,Controls,0,0
"12668789557743844283",59,1,55,14,3,133,E,L Street Southwest,2019,Controls,0,0
"4868772037411020154",87,2,28,141,39,297,E,G Street Southeast,2019,Controls,0,0
"4058165042290383757",61,2,65,73,19,220,E,Allen Place Northwest,2019,Controls,0,0
"967513338362283761",27,1,18,259,13,318,E,Fairmont Street Northwest,2019,Controls,0,0
"15325313279785921381",29,1,19,20,28,97,E,Acker Place Northeast,2019,Controls,0,0
"14326502026123695849",29,0,14,106,181,330,E,Gales St NE,2019,Controls,0,0
"9952056863849564414",325,38,266,443,218,1309,E,N Street Northwest,2019,Controls,0,0
"14016067810679032468",426,5,209,205,83,930,E,College Street Northwest,2019,Controls,0,0
"7385668102458472582",77,1,33,317,169,604,E,L Street Southeast,2019,Controls,0,0
"18068111709858695133",97,7,63,198,31,396,E,E Street Northeast,2019,Controls,0,0
"1289588289686371864",59,2,58,19,3,141,E,Todd Place Northeast,2019,Controls,0,0
"2987821943705159572",103,1,76,79,52,312,E,W Street Northwest,2019,Controls,0,0
"4533871332743989664",18,0,22,69,32,141,E,U Street Northwest,2019,Controls,0,0
"9751477498102976007",22,0,14,363,183,584,E,O Street Northwest,2019,Controls,0,0
"12500451169114296638",105,1,51,663,182,1004,E,H Street Northwest,2019,Controls,0,0
"16920505230274088440",56,0,32,257,33,380,E,E Street Southeast,2019,Controls,0,0
"8944139975109328730",17,4,6,622,172,821,E,N Street Northwest,2019,Controls,0,0
"10305788039531613934",8,0,0,132,21,161,E,Constitution Avenue Northeast,2019,Controls,0,0
"11743716623223423134",92,3,67,176,53,408,E,D Street Southeast,2019,Controls,0,0
"2562008569138326708",18,0,5,329,166,520,E,O Street Northwest,2019,Controls,0,0
"1061684703671391220",116,5,51,476,195,859,E,I Street Southeast,2019,Controls,0,0
"13208953625113476848",22,0,4,89,12,127,E,E Street Northeast,2019,Controls,0,0
"9778345878499091633",14,0,3,162,49,228,E,A Street Southeast,2019,Controls,0,0
"11226886769048717129",75,2,26,73,22,199,E,E Street Northeast,2019,Controls,0,0
"4193166795079286180",90,3,76,13,10,192,E,Franklin Street Northeast,2019,Controls,0,0
"13096449536818041109",17,0,3,142,82,244,E,A Street Southeast,2019,Controls,0,0
"9902851044265586434",18,0,3,176,28,225,E,Constitution Avenue Northeast,2019,Controls,0,0
"9140311004311673849",15,1,4,361,181,562,E,O Street Northwest,2019,Controls,0,0
"149209286643117207",112,2,53,61,11,239,E,W Street Northeast,2019,Controls,0,0
"10368106482709076970",134,2,33,75,0,252,E,Virginia Avenue Southeast,2019,Controls,0,0
"12329029585268493256",105,1,38,115,54,313,E,F Street Northeast,2019,Controls,0,0
"17120634026412055734",86,0,42,145,1,284,E,L Street Southeast,2019,Controls,0,0
"2496911248834005550",28,1,10,41,199,279,E,D Street Northeast,2019,Controls,0,0
"3401330431144095267",22,2,4,28,3,59,E,Hamlin St NE,2019,Controls,0,0
"13047062082033467525",44,0,29,521,28,627,E,F Street Northeast,2019,Controls,0,0
"14372155793348245789",35,0,24,72,0,133,E,K Street Southwest,2019,Controls,0,0
"14209445785674014373",104,2,56,207,87,456,E,C St SE,2019,Controls,0,0
"5080049748207799391",10,1,1,232,161,432,E,I Street Northeast,2019,Controls,0,0
"16939404611883907056",82,7,56,144,105,394,E,E Street Northeast,2019,Controls,0,0
"15362243568659673941",16,0,8,34,11,69,E,Randolph Place Northeast,2019,Controls,0,0
"13115666750664196075",164,10,68,405,20,672,E,N St SE,2019,Controls,0,0
"3644957931858740110",133,6,105,448,391,1482,E,D Street Northeast,2019,Controls,0,0
"224075068553314422",8,2,9,421,189,629,E,Swann Street Northwest,2019,Controls,0,0
"12135792899694119255",27,0,13,161,99,309,E,Girard Street Northeast,2019,Controls,0,0
"10408104013081425906",589,7,161,669,185,1620,E,Bryant Street Northwest,2019,Controls,0,0
"10350379943793562110",41,0,18,69,9,139,E,L Street Northeast,2019,Controls,0,0
"5494765253090331224",514,22,337,624,17,1545,E,N Street Southwest,2019,Controls,0,0
"16177785160960255440",10,0,4,6,3,26,E,D Street Southeast,2019,Controls,0,0
"5563440195051265555",290,16,231,308,24,878,E,N St SE,2019,Controls,0,0
"2964167021039364775",187,14,123,601,405,1767,E,D Street Northeast,2019,Controls,0,0
"18163155116086326563",10,0,4,37,33,93,E,Lamont Street Northwest,2019,Controls,0,0
"15238025353193656416",54,1,49,417,153,676,E,E Street Northeast,2019,Controls,0,0
"3174706443603654750",4,0,1,2,2,16,E,Girard Street Northeast,2019,Controls,0,0
"6229047557939619132",16,0,9,228,59,312,E,C St SE,2019,Controls,0,0
"73373064854269016",3,0,8,238,70,321,E,I Street Northeast,2019,Controls,0,0
"13040046274260955843",89,0,18,141,26,274,E,L Street Southeast,2019,Controls,0,0
"2317581782044019217",51,4,24,220,90,389,E,T Street Northwest,2019,Controls,0,0
"1387845605819598925",45,1,38,515,111,713,E,Euclid Street Northwest,2019,Controls,0,0
"7043866954617745161",64,1,21,45,3,134,E,A Street Northeast,2019,Controls,0,0
"1804620213527108767",3,0,4,2,20,29,E,Emerald Street Northeast,2019,Controls,0,0
"6691348906514485261",97,4,27,154,4,286,E,G Street Southeast,2019,Controls,0,0
"10347519760714402764",235,14,138,364,96,875,E,Hillyer Pl NW,2019,Controls,0,0
"2471554045938066819",105,4,71,356,198,734,E,Swann Street Northwest,2019,Controls,0,0
"10877245597073323675",4,0,0,191,59,296,E,Corcoran Street Northwest,2019,Controls,0,0
"17199382374583300392",395,7,111,434,189,1149,E,Bryant Street Northwest,2019,Controls,0,0
"9161768271944803132",12,2,17,1691,500,2409,E,P Street Northwest,2019,Controls,0,0
"16305134180679417336",63,3,47,194,328,636,E,A Street Northeast,2019,Controls,0,0
"6742592663457183198",14,1,8,438,544,1007,E,S Street Northwest,2019,Controls,0,0
"15921174660563889133",28,1,13,223,88,356,E,V Street Northwest,2019,Controls,0,0
"551786491811943544",101,0,29,161,59,350,E,H Street Northeast,2019,Controls,0,0
"17239668820246143438",43,1,34,106,9,193,E,L Street Southwest,2019,Controls,0,0
"10582537157507448074",9,1,5,221,546,782,E,S Street Northwest,2019,Controls,0,0
"9383387750428233853",16,1,6,481,106,610,E,G Street Northeast,2019,Controls,0,0
"12047151518934153317",44,1,21,528,170,764,E,N Street Northwest,2019,Controls,0,0
"7022995419662279950",69,0,48,54,4,176,E,L Street Southwest,2019,Controls,0,0
"3134004679382984058",164,6,34,458,37,701,E,Fairmont Street Northwest,2019,Controls,0,0
"14203793533144913068",47,1,17,534,88,690,E,Girard Street Northwest,2019,Controls,0,0
"3779128724632374357",59,2,21,123,20,269,E,Seaton Place Northeast,2019,Controls,0,0
"7400164833664730396",82,2,33,530,1172,1833,E,S Street Northwest,2019,Controls,0,0
"17362514950190635206",33,1,7,182,27,250,E,Constitution Avenue Northeast,2019,Controls,0,0
"17913708627685942347",45,0,28,211,579,863,E,Corcoran Street Northwest,2019,Controls,0,0
"13426337019498419617",40,0,26,313,250,629,E,E Street Northeast,2019,Controls,0,0
"16858912841324880742",113,5,89,273,57,540,E,Girard Street Northwest,2019,Controls,0,0
"2889875258032511778",72,0,21,92,9,194,E,Girard Street Northeast,2019,Controls,0,0
"9712272496514539280",7,0,3,29,170,209,E,Channing Street Northeast,2019,Controls,0,0
"15708933384878430402",6,0,3,3,1,13,E,Irving Street Northeast,2019,Controls,0,0
"10378423173973117750",91,0,71,193,266,621,E,Hobart Place Northwest,2019,Controls,0,0
"8802503674437860382",26,1,25,61,201,314,E,Randolph Place Northwest,2019,Controls,0,0
"1790064868938403196",59,8,59,38,11,175,E,East Place Northwest,2019,Controls,0,0
"11621312850580726169",12,0,4,445,171,649,E,I Street Northeast,2019,Controls,0,0
"17340967022536779814",95,3,61,331,198,688,E,Swann Street Northwest,2019,Controls,0,0
"1234472950281019441",25,1,16,440,122,606,E,Euclid Street Northwest,2019,Controls,0,0
"18086935673141369257",19,3,31,127,70,250,E,A Street Southeast,2019,Controls,0,0
"13591968486855343869",15,0,10,41,5,71,E,N Street Northwest,2019,Controls,0,0
"16532957891789237067",33,5,39,116,4,202,E,Decatur Place Northwest,2019,Controls,0,0
"17701467880347253820",195,4,82,488,52,823,E,Swann Street Northwest,2019,Controls,0,0
"10544071391151548415",15,1,21,29,30,96,E,Morton Place Northeast,2019,Controls,0,0
"7750493538278345284",9,0,5,181,60,255,E,D Street Southeast,2019,Controls,0,0
"17680261145119215234",17,0,12,109,36,174,E,Hamlin Street Northeast,2019,Controls,0,0
"572644849215221027",40,2,32,192,323,589,E,A Street Northeast,2019,Controls,0,0
"1728154954940126254",44,6,46,202,14,312,E,Riggs Place Northwest,2019,Controls,0,0
"5187835208124569756",58,5,42,69,38,212,E,V Street Northwest,2019,Controls,0,0
"4583976909785640557",53,0,36,57,31,177,E,Acker Place Northeast,2019,Controls,0,0
"2794518830458225967",65,0,44,713,442,1272,E,D Street Northeast,2019,Controls,0,0
"3327215785281933893",80,3,30,251,78,446,E,S Street Northwest,2019,Controls,0,0
"14363104983120024322",8,1,7,428,189,633,E,Swann Street Northwest,2019,Controls,0,0
"79913421437810298",3,0,4,3,151,171,E,Quincy Place Northeast,2019,Controls,0,0
"933662990067772071",46,0,22,106,242,417,E,D Street Northeast,2019,Controls,0,0
"1647999539810996258",6,0,7,101,268,384,E,D Street Northeast,2019,Controls,0,0
"11896714378560963713",356,17,105,384,190,1057,E,G Street Southwest,2019,Controls,0,0
"11708600839964199318",71,4,39,79,41,234,E,Newport Place Northwest,2019,Controls,0,0
"9799252494173456236",42,3,27,291,29,392,E,N Street Southeast,2019,Controls,0,0
"1440302285070137028",317,10,289,1118,318,2079,E,H Street Northwest,2019,Controls,0,0
"3622159056709650613",16,0,9,359,63,449,E,O Street Northwest,2019,Controls,0,0
"7550963747559374663",24,0,13,103,10,150,E,A Street Northeast,2019,Controls,0,0
"11277380631430676958",675,18,572,945,294,2522,E,H Street Northwest,2019,Controls,0,0
"1175205535161294952",363,11,231,197,32,861,E,W Street Northwest,2019,Controls,0,0
"3092597102606822758",7,1,1,8,3,54,E,Lang Place Northeast,2019,Controls,0,0
"6915188309089719045",4,0,1,10,7,27,E,D Street Southeast,2019,Controls,0,0
"495099589124410189",1,0,7,11,58,77,E,Q Street Northeast,2019,Controls,0,0
"8035138392478624953",519,9,223,580,188,1528,E,Bryant Street Northwest,2019,Controls,0,0
"1775666356562132393",74,5,15,87,26,211,E,Clifton Street Northwest,2019,Controls,0,0
"15755059217738517940",2525,85,1368,280,166,4442,E,G Street Southwest,2019,Controls,0,0
"19117055063992079",455,5,249,290,90,1091,E,College Street Northwest,2019,Controls,0,0
"10469675284521617845",12,0,7,60,147,230,E,Thomas Street Northwest,2019,Controls,0,0
"10800047767788023973",8,0,10,424,121,565,E,Euclid Street Northwest,2019,Controls,0,0
"7370715880829079834",99,1,50,97,35,301,E,Ives Place Southeast,2019,Controls,0,0
"16124106689333951610",7,0,5,46,93,151,E,Girard Street Northeast,2019,Controls,0,0
"13583907698985213653",3,0,3,58,4,333,E,A Street Southeast,2019,Controls,0,0
"12662969116499757903",290,15,230,275,28,850,E,Snows Court Northwest,2019,Controls,0,0
"14742668128863969683",36,0,11,76,3,126,E,Ivy Street Southeast,2019,Controls,0,0
"18088366804045310340",286,20,142,533,42,1039,E,Corcoran Street Northwest,2019,Controls,0,0
"14906594178330491073",67,0,30,149,67,314,E,Lamont Street Northwest,2019,Controls,0,0
"13422888583260152628",21,2,28,112,4,172,E,Decatur Place Northwest,2019,Controls,0,0
"16559585549499046902",72,2,83,3,20,209,E,Adams Street Northwest,2019,Controls,0,0
"5135733460921653057",43,2,60,4,2,111,E,Douglas Street Northeast,2019,Controls,0,0
"7263287649954906409",30,0,30,497,146,706,E,Euclid Street Northwest,2019,Controls,0,0
"6482222224802372050",185,12,126,794,108,1241,E,Corcoran Street Northwest,2019,Controls,0,0
"13957299166067578810",0,0,0,155,12,167,E,F Street Northwest,2019,Controls,0,0
"11656807766307810723",67,1,39,191,127,426,E,Lamont Street Northwest,2019,Controls,0,0
"11966416808489192092",16,0,13,54,80,163,E,U Street Northeast,2019,Controls,0,0
"13719948419133577824",2371,84,1312,227,172,4184,E,G Street Southwest,2019,Controls,0,0
"13403309086235640080",31,2,13,97,9,152,E,Ontario Road Northwest,2019,Controls,0,0
"8142704979127880500",36,2,16,87,78,232,E,S Street Northwest,2019,Controls,0,0
"40410335460338830",21,1,24,45,86,177,E,Q Street Northeast,2019,Controls,0,0
"14459123761008389266",469,17,236,745,314,1790,E,V Street Northwest,2019,Controls,0,0
